cik,company,ticker,exchange,sic,industry,hq_country,segment,naics
0000109657,"GT Biopharma, Inc.",GTBP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001124105,"GYRE THERAPEUTICS, INC.",GYRE,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001819411,"Gain Therapeutics, Inc.",GANX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001595353,Galmed Pharmaceuticals Ltd.,GLMD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001920092,Gelteq Ltd,GELS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002100782,"Generate Biomedicines, Inc.",GENB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001595248,"Genprex, Inc.",GNPX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000832489,"GeoVax Labs, Inc.",GOVX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001728117,"Gossamer Bio, Inc.",GOSS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001444192,"Grace Therapeutics, Inc.",GRCE,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001799788,"Greenwich LifeSciences, Inc.",GLSI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001438569,Grifols SA,GRFS,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001360214,"HARROW, INC.",HROW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001828673,HCW Biologics Inc.,HCWB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000818033,"HERON THERAPEUTICS, INC. /DE/",HRTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001648257,HUTCHMED (China) Ltd,HCM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001682639,"HYPERION DEFI, INC.",HYPD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001802665,"Harmony Biosciences Holdings, Inc.",HRMY,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001676725,"IDEAYA Biosciences, Inc.",IDYA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001326205,"IGC Pharma, Inc.",IGC,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001280776,"IMMUNIC, INC.",IMUX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001506184,IMMUTEP Ltd,IMMP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001834105,IMPACT BIOMEDICAL INC.,IBO,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001055726,"INOVIO PHARMACEUTICALS, INC.",INO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001104506,INSMED Inc,INSM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000874015,IONIS PHARMACEUTICALS INC,IONS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001446847,IRONWOOD PHARMACEUTICALS INC,IRWD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001873835,"Immix Biopharma, Inc.",IMMX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001790340,Immuneering Corp,IMRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001472012,Immunome Inc.,IMNM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001660046,Immuron Ltd,IMRN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000749647,"Imunon, Inc.",IMNN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001728328,InMed Pharmaceuticals Inc.,INM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001873875,Incannex Healthcare Inc.,IXHL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001857044,"Indaptus Therapeutics, Inc.",INDP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001625297,"Indivior Pharmaceuticals, Inc.",INDV,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001708688,InflaRx N.V.,IFRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001080014,"Innoviva, Inc.",INVA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001857030,Intercure Ltd.,INCR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001756594,Inventiva S.A.,IVA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000200406,JOHNSON & JOHNSON,JNJ,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001679628,"JUPITER NEUROSCIENCES, INC.",JUNS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001798749,"Jade Biosciences, Inc.",JBIO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001585608,"Jaguar Health, Inc.",JAGX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001817713,"Janux Therapeutics, Inc.",JANX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001232524,Jazz Pharmaceuticals plc,JAZZ,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001867066,Journey Medical Corp,DERM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001954488,Jyong Biotech Ltd.,MENS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001479419,"KALA BIO, Inc.",KALA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001567529,KAMADA LTD,KMDA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001075880,KAZIA THERAPEUTICS LTD,KZIA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001372514,KIORA PHARMACEUTICALS INC,KPRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000921299,"KYNTRA BIO, INC.",KYNB,Nasdaq,2834,Pharmaceutical Preparations,,public,
0002096997,"Kailera Therapeutics, Inc.",KLRA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001962011,"Kairos Pharma, LTD.",KAPA,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001348911,"KalVista Pharmaceuticals, Inc.",KALV,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002123613,"Kardigan, Inc.",KARD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001503802,Karyopharm Therapeutics Inc.,KPTI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001664710,"Keros Therapeutics, Inc.",KROS,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001730430,"Kiniksa Pharmaceuticals International, plc",KNSA,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001703647,"Korro Bio, Inc.",KRRO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001422143,"Kura Oncology, Inc.",KURA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001691082,LB PHARMACEUTICALS INC,LBRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001062822,"LEXICON PHARMACEUTICALS, INC.",LXRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001005286,"LIFECORE BIOMEDICAL, INC. \DE\",LFCR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000886163,LIGAND PHARMACEUTICALS INC,LGND,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000320017,"LISATA THERAPEUTICS, INC.",LSTA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001335105,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001421876,Lakefront Biotherapeutics NV,LKFT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002079272,Lakewood-Amedex Biotherapeutics Inc.,LABT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001763950,Lantern Pharma Inc.,LTRN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001374690,"Larimar Therapeutics, Inc.",LRMR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001801198,Legend Biotech Corp,LEGN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001348362,Lexaria Bioscience Corp.,LEXX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000849146,Lifevantage Corp,LFVN,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001535955,Lipocine Inc.,LPCN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001819576,Liquidia Corp,LQDA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001262104,"Lite Strategy, Inc.",LITS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001721484,Longeveron Inc.,LGVN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001527728,Lunai Bioworks Inc.,LNAI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001806952,"Lyell Immunopharma, Inc.",LYEL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001125345,MACROGENICS INC,MGNX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001157601,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001878313,"MAIA Biotechnology, Inc.",MAIA,NYSE,2834,Pharmaceutical Preparations,USA,public,
0000899460,MANNKIND CORP,MNKD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001823239,"MARAVAI LIFESCIENCES HOLDINGS, INC.",MRVI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001776111,"MBX Biosciences, Inc.",MBX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001226616,MEDICINOVA INC,MNOV,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001904286,"MIRA PHARMACEUTICALS, INC.",MIRA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001680048,"MUSTANG BIO, INC.",MBIO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001770069,"MapLight Therapeutics, Inc.",MPLT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001094038,"Marker Therapeutics, Inc.",MRKR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001582554,"Matinas BioPharma Holdings, Inc.",MTNB,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001997296,Medicus Pharma Ltd.,MDCX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001997296,Medicus Pharma Ltd.,MDCXW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000310158,"Merck & Co., Inc.",MRK,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001719714,Mereo BioPharma Group plc,MREO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001638287,MetaVia Inc.,MTVA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001408443,Milestone Pharmaceuticals Inc.,MIST,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001715925,MindWalk Holdings Corp.,HYFT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001933414,"Mineralys Therapeutics, Inc.",MLYS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001598646,"Minerva Neurosciences, Inc.",NERV,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001759425,"Mirum Pharmaceuticals, Inc.",MIRM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001659617,"Moleculin Biotech, Inc.",MBRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001645469,Monopar Therapeutics,MNPR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001821586,MoonLake Immunotherapeutics,MLTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001379006,"NANOVIRICIDES, INC.",NNVC,NYSE,2834,Pharmaceutical Preparations,USA,public,
